timestamp,time_s,position_m,velocity_m_s,temperature_c,sensor
2026-01-01T00:12:09Z,729.5,2148.189,4.002,24.74,B
2026-01-01T00:12:10Z,730.0,2150.568,4.759,27.04,C
2026-01-01T00:12:10Z,730.5,2152.158,3.178,23.74,A
2026-01-01T00:12:11Z,731.0,2154.071,3.826,24.78,B
2026-01-01T00:12:11Z,731.5,2156.280,4.418,27.00,C
2026-01-01T00:12:12Z,732.0,2157.746,2.933,23.29,A
2026-01-01T00:12:12Z,732.5,2159.571,3.650,25.02,B
2026-01-01T00:12:13Z,733.0,2161.671,4.200,26.92,C
2026-01-01T00:12:13Z,733.5,2162.988,2.633,23.44,A
2026-01-01T00:12:14Z,734.0,2164.731,3.485,25.55,B
2026-01-01T00:12:14Z,734.5,2166.829,4.196,26.16,C
2026-01-01T00:12:15Z,735.0,2167.859,2.060,23.69,A
2026-01-01T00:12:15Z,735.5,2169.284,2.849,24.70,B
2026-01-01T00:12:16Z,736.0,2171.309,4.052,26.16,C
2026-01-01T00:12:16Z,736.5,2172.328,2.037,23.41,A
2026-01-01T00:12:17Z,737.0,2173.911,3.166,25.55,B
2026-01-01T00:12:17Z,737.5,2175.819,3.816,26.57,C
2026-01-01T00:12:18Z,738.0,2176.697,1.755,24.07,A
2026-01-01T00:12:18Z,738.5,2177.975,2.557,25.24,B
2026-01-01T00:12:19Z,739.0,2179.790,3.629,26.61,C
2026-01-01T00:12:19Z,739.5,2180.806,2.032,24.04,A
2026-01-01T00:12:20Z,740.0,2182.035,2.459,25.31,B
2026-01-01T00:12:20Z,740.5,2183.552,3.034,26.53,C
2026-01-01T00:12:21Z,741.0,2184.411,1.719,23.37,A
2026-01-01T00:12:21Z,741.5,2185.550,2.278,25.36,B
2026-01-01T00:12:22Z,742.0,2187.010,2.919,27.02,C
2026-01-01T00:12:22Z,742.5,2187.617,1.215,23.32,A
2026-01-01T00:12:23Z,743.0,2188.736,2.237,24.82,B
2026-01-01T00:12:23Z,743.5,2190.291,3.111,26.45,C
2026-01-01T00:12:24Z,744.0,2190.801,1.021,23.76,A
2026-01-01T00:12:24Z,744.5,2191.771,1.939,25.21,B
2026-01-01T00:12:25Z,745.0,2193.015,2.488,26.14,C
2026-01-01T00:12:25Z,745.5,2193.482,0.935,23.60,A
2026-01-01T00:12:26Z,746.0,2194.290,1.616,24.79,B
2026-01-01T00:12:26Z,746.5,2195.658,2.736,26.32,C
2026-01-01T00:12:27Z,747.0,2196.048,0.780,23.95,A
2026-01-01T00:12:27Z,747.5,2197.002,1.908,25.35,B
2026-01-01T00:12:28Z,748.0,2198.068,2.131,26.84,C
2026-01-01T00:12:28Z,748.5,2198.287,0.439,23.88,A
2026-01-01T00:12:29Z,749.0,2198.931,1.288,24.79,B
2026-01-01T00:12:29Z,749.5,2199.989,2.116,26.22,C
2026-01-01T00:12:30Z,750.0,2200.288,0.598,23.90,A
2026-01-01T00:12:30Z,750.5,2200.955,1.335,25.37,B
2026-01-01T00:12:31Z,751.0,2201.840,1.769,26.34,C
2026-01-01T00:12:31Z,751.5,2202.096,0.513,23.39,A
2026-01-01T00:12:32Z,752.0,2202.694,1.196,25.13,B
2026-01-01T00:12:32Z,752.5,2203.482,1.575,26.29,C
2026-01-01T00:12:33Z,753.0,2203.670,0.377,23.97,A
2026-01-01T00:12:33Z,753.5,2204.129,0.918,24.58,B
2026-01-01T00:12:34Z,754.0,2204.783,1.308,27.00,C
2026-01-01T00:12:34Z,754.5,2204.840,0.114,23.76,A
2026-01-01T00:12:35Z,755.0,2205.104,0.529,25.47,B
2026-01-01T00:12:35Z,755.5,2205.681,1.154,26.74,C
2026-01-01T00:12:36Z,756.0,2205.612,-0.139,23.42,A
2026-01-01T00:12:36Z,756.5,2205.948,0.673,24.74,B
2026-01-01T00:12:37Z,757.0,2206.698,1.500,26.98,C
2026-01-01T00:12:37Z,757.5,2206.430,-0.536,23.38,A
2026-01-01T00:12:38Z,758.0,2206.668,0.475,24.89,B
2026-01-01T00:12:38Z,758.5,2207.212,1.089,26.74,C
2026-01-01T00:12:39Z,759.0,2207.032,-0.360,23.80,A
2026-01-01T00:12:39Z,759.5,2207.021,-0.024,24.90,B
2026-01-01T00:12:40Z,760.0,2207.317,0.594,26.85,C
2026-01-01T00:12:40Z,760.5,2207.014,-0.607,23.26,A
2026-01-01T00:12:41Z,761.0,2206.967,-0.093,24.89,B
2026-01-01T00:12:41Z,761.5,2207.233,0.531,26.07,C
2026-01-01T00:12:42Z,762.0,2206.761,-0.944,23.99,A
2026-01-01T00:12:42Z,762.5,2206.531,-0.460,25.29,B
2026-01-01T00:12:43Z,763.0,2206.851,0.639,26.57,C
2026-01-01T00:12:43Z,763.5,2206.362,-0.978,23.46,A
2026-01-01T00:12:44Z,764.0,2206.173,-0.376,24.60,B
2026-01-01T00:12:44Z,764.5,2206.214,0.081,26.62,C
2026-01-01T00:12:45Z,765.0,2205.630,-1.168,23.50,A
2026-01-01T00:12:45Z,765.5,2205.443,-0.375,25.02,B
2026-01-01T00:12:46Z,766.0,2205.467,0.050,26.81,C
2026-01-01T00:12:46Z,766.5,2204.814,-1.306,23.92,A
2026-01-01T00:12:47Z,767.0,2204.452,-0.724,24.74,B
2026-01-01T00:12:47Z,767.5,2204.354,-0.196,26.58,C
2026-01-01T00:12:48Z,768.0,2203.343,-2.022,23.32,A
2026-01-01T00:12:48Z,768.5,2202.927,-0.832,24.77,B
2026-01-01T00:12:49Z,769.0,2202.839,-0.177,26.32,C
2026-01-01T00:12:49Z,769.5,2201.765,-2.148,23.35,A
2026-01-01T00:12:50Z,770.0,2201.117,-1.296,24.79,B
2026-01-01T00:12:50Z,770.5,2200.835,-0.564,26.93,C
2026-01-01T00:12:51Z,771.0,2199.802,-2.066,23.51,A
2026-01-01T00:12:51Z,771.5,2199.045,-1.514,24.80,B
2026-01-01T00:12:52Z,772.0,2198.818,-0.454,26.34,C
2026-01-01T00:12:52Z,772.5,2197.566,-2.505,23.39,A
2026-01-01T00:12:53Z,773.0,2196.840,-1.451,25.44,B
2026-01-01T00:12:53Z,773.5,2196.532,-0.616,26.50,C
2026-01-01T00:12:54Z,774.0,2195.195,-2.675,23.89,A
2026-01-01T00:12:54Z,774.5,2194.188,-2.013,25.08,B
2026-01-01T00:12:55Z,775.0,2193.831,-0.714,26.31,C
2026-01-01T00:12:55Z,775.5,2192.509,-2.644,23.30,A
2026-01-01T00:12:56Z,776.0,2191.525,-1.968,24.60,B
2026-01-01T00:12:56Z,776.5,2190.972,-1.107,26.69,C
2026-01-01T00:12:57Z,777.0,2189.442,-3.060,23.00,A
2026-01-01T00:12:57Z,777.5,2188.315,-2.253,24.84,B
2026-01-01T00:12:58Z,778.0,2187.617,-1.397,26.70,C
2026-01-01T00:12:58Z,778.5,2186.115,-3.005,23.02,A
2026-01-01T00:12:59Z,779.0,2184.832,-2.565,24.93,B
2026-01-01T00:12:59Z,779.5,2183.965,-1.735,26.79,C
2026-01-01T00:13:00Z,780.0,2182.441,-3.048,23.79,A
2026-01-01T00:13:00Z,780.5,2181.249,-2.384,24.69,B
2026-01-01T00:13:01Z,781.0,2180.480,-1.538,26.27,C
2026-01-01T00:13:01Z,781.5,2178.693,-3.573,23.02,A
2026-01-01T00:13:02Z,782.0,2177.345,-2.697,25.43,B
2026-01-01T00:13:02Z,782.5,2176.455,-1.779,26.63,C
2026-01-01T00:13:03Z,783.0,2174.645,-3.620,23.41,A
2026-01-01T00:13:03Z,783.5,2173.365,-2.561,25.47,B
2026-01-01T00:13:04Z,784.0,2172.282,-2.165,26.56,C
2026-01-01T00:13:04Z,784.5,2170.417,-3.731,23.17,A
2026-01-01T00:13:05Z,785.0,2168.930,-2.974,24.55,B
2026-01-01T00:13:05Z,785.5,2167.899,-2.061,26.37,C
2026-01-01T00:13:06Z,786.0,2165.998,-3.804,23.74,A
2026-01-01T00:13:06Z,786.5,2164.341,-3.312,25.41,B
2026-01-01T00:13:07Z,787.0,2163.282,-2.119,26.44,C
2026-01-01T00:13:07Z,787.5,2161.119,-4.325,23.60,A
2026-01-01T00:13:08Z,788.0,2159.510,-3.218,24.67,B
2026-01-01T00:13:08Z,788.5,2158.303,-2.415,26.24,C
2026-01-01T00:13:09Z,789.0,2156.111,-4.383,23.04,A
2026-01-01T00:13:09Z,789.5,2154.399,-3.424,25.21,B
2026-01-01T00:13:10Z,790.0,2153.082,-2.635,26.25,C
2026-01-01T00:13:10Z,790.5,2150.817,-4.529,23.00,A
2026-01-01T00:13:11Z,791.0,2148.888,-3.859,24.70,B
2026-01-01T00:13:11Z,791.5,2147.341,-3.094,25.99,C
2026-01-01T00:13:12Z,792.0,2145.023,-4.636,22.95,A
2026-01-01T00:13:12Z,792.5,2143.108,-3.829,24.44,B
2026-01-01T00:13:13Z,793.0,2141.530,-3.157,26.04,C
2026-01-01T00:13:13Z,793.5,2139.058,-4.944,23.63,A
2026-01-01T00:13:14Z,794.0,2136.931,-4.253,25.22,B
2026-01-01T00:13:14Z,794.5,2135.360,-3.143,26.57,C
2026-01-01T00:13:15Z,795.0,2132.917,-4.887,23.65,A
2026-01-01T00:13:15Z,795.5,2130.753,-4.328,24.84,B
2026-01-01T00:13:16Z,796.0,2128.901,-3.703,25.93,C
2026-01-01T00:13:16Z,796.5,2126.342,-5.119,23.54,A
2026-01-01T00:13:17Z,797.0,2124.320,-4.043,25.26,B
2026-01-01T00:13:17Z,797.5,2122.399,-3.843,26.84,C
2026-01-01T00:13:18Z,798.0,2119.753,-5.291,23.34,A
2026-01-01T00:13:18Z,798.5,2117.410,-4.686,24.51,B
2026-01-01T00:13:19Z,799.0,2115.528,-3.764,26.46,C
2026-01-01T00:13:19Z,799.5,2112.940,-5.176,23.58,A
2026-01-01T00:13:20Z,800.0,2110.527,-4.825,25.01,B
2026-01-01T00:13:20Z,800.5,2108.677,-3.700,26.16,C
2026-01-01T00:13:21Z,801.0,2105.843,-5.669,23.17,A
2026-01-01T00:13:21Z,801.5,2103.586,-4.513,24.56,B
2026-01-01T00:13:22Z,802.0,2101.602,-3.969,26.27,C
2026-01-01T00:13:22Z,802.5,2098.819,-5.565,23.41,A
2026-01-01T00:13:23Z,803.0,2096.259,-5.120,25.26,B
2026-01-01T00:13:23Z,803.5,2094.170,-4.180,25.92,C
2026-01-01T00:13:24Z,804.0,2091.159,-6.022,23.07,A
2026-01-01T00:13:24Z,804.5,2088.554,-5.210,24.56,B
2026-01-01T00:13:25Z,805.0,2086.420,-4.267,26.51,C
2026-01-01T00:13:25Z,805.5,2083.385,-6.071,23.15,A
2026-01-01T00:13:26Z,806.0,2080.799,-5.173,24.77,B
2026-01-01T00:13:26Z,806.5,2078.627,-4.342,26.76,C
2026-01-01T00:13:27Z,807.0,2075.617,-6.021,23.83,A
2026-01-01T00:13:27Z,807.5,2072.856,-5.521,25.24,B
2026-01-01T00:13:28Z,808.0,2070.503,-4.707,26.74,C
2026-01-01T00:13:28Z,808.5,2067.388,-6.229,23.17,A
2026-01-01T00:13:29Z,809.0,2064.549,-5.680,25.24,B
2026-01-01T00:13:29Z,809.5,2062.146,-4.806,26.03,C
2026-01-01T00:13:30Z,810.0,2058.948,-6.396,23.02,A
2026-01-01T00:13:30Z,810.5,2055.970,-5.955,24.64,B
2026-01-01T00:13:31Z,811.0,2053.583,-4.774,26.08,C
2026-01-01T00:13:31Z,811.5,2050.399,-6.368,22.91,A
2026-01-01T00:13:32Z,812.0,2047.434,-5.931,24.38,B
2026-01-01T00:13:32Z,812.5,2044.950,-4.967,26.49,C
2026-01-01T00:13:33Z,813.0,2041.673,-6.555,23.68,A
2026-01-01T00:13:33Z,813.5,2038.809,-5.727,24.79,B
2026-01-01T00:13:34Z,814.0,2036.160,-5.298,26.47,C
2026-01-01T00:13:34Z,814.5,2032.724,-6.872,23.06,A
2026-01-01T00:13:35Z,815.0,2029.649,-6.149,24.75,B
2026-01-01T00:13:35Z,815.5,2027.089,-5.121,25.94,C
2026-01-01T00:13:36Z,816.0,2023.658,-6.863,23.56,A
2026-01-01T00:13:36Z,816.5,2020.660,-5.995,24.93,B
2026-01-01T00:13:37Z,817.0,2017.978,-5.364,25.98,C
2026-01-01T00:13:37Z,817.5,2014.524,-6.907,22.90,A
2026-01-01T00:13:38Z,818.0,2011.369,-6.310,24.46,B
2026-01-01T00:13:38Z,818.5,2008.479,-5.781,26.54,C
2026-01-01T00:13:39Z,819.0,2004.813,-7.331,23.53,A
2026-01-01T00:13:39Z,819.5,2001.477,-6.672,24.44,B
2026-01-01T00:13:40Z,820.0,1998.557,-5.839,26.35,C
2026-01-01T00:13:40Z,820.5,1994.956,-7.203,23.71,A
2026-01-01T00:13:41Z,821.0,1991.604,-6.704,25.28,B
2026-01-01T00:13:41Z,821.5,1988.686,-5.835,26.02,C
2026-01-01T00:13:42Z,822.0,1984.930,-7.512,23.52,A
2026-01-01T00:13:42Z,822.5,1981.631,-6.598,24.45,B
2026-01-01T00:13:43Z,823.0,1978.775,-5.713,26.39,C
2026-01-01T00:13:43Z,823.5,1974.808,-7.934,23.12,A
2026-01-01T00:13:44Z,824.0,1971.469,-6.678,24.38,B
2026-01-01T00:13:44Z,824.5,1968.355,-6.230,26.51,C
2026-01-01T00:13:45Z,825.0,1964.365,-7.980,23.54,A
2026-01-01T00:13:45Z,825.5,1960.894,-6.942,24.59,B
2026-01-01T00:13:46Z,826.0,1957.869,-6.048,25.90,C
2026-01-01T00:13:46Z,826.5,1953.841,-8.057,23.58,A
2026-01-01T00:13:47Z,827.0,1950.316,-7.050,24.54,B
2026-01-01T00:13:47Z,827.5,1947.108,-6.414,26.66,C
2026-01-01T00:13:48Z,828.0,1943.017,-8.184,22.88,A
2026-01-01T00:13:48Z,828.5,1939.404,-7.226,24.52,B
2026-01-01T00:13:49Z,829.0,1936.227,-6.353,26.06,C
2026-01-01T00:13:49Z,829.5,1932.085,-8.285,23.42,A
2026-01-01T00:13:50Z,830.0,1928.555,-7.060,24.86,B
2026-01-01T00:13:50Z,830.5,1925.409,-6.292,26.80,C
2026-01-01T00:13:51Z,831.0,1921.381,-8.057,23.38,A
2026-01-01T00:13:51Z,831.5,1917.621,-7.520,24.38,B
2026-01-01T00:13:52Z,832.0,1914.290,-6.661,25.98,C
2026-01-01T00:13:52Z,832.5,1910.154,-8.273,23.23,A
2026-01-01T00:13:53Z,833.0,1906.397,-7.514,24.87,B
2026-01-01T00:13:53Z,833.5,1903.024,-6.746,26.72,C
2026-01-01T00:13:54Z,834.0,1898.832,-8.384,22.91,A
2026-01-01T00:13:54Z,834.5,1895.123,-7.419,25.03,B
2026-01-01T00:13:55Z,835.0,1891.642,-6.962,26.23,C
2026-01-01T00:13:55Z,835.5,1887.402,-8.478,23.18,A
2026-01-01T00:13:56Z,836.0,1883.579,-7.647,25.28,B
2026-01-01T00:13:56Z,836.5,1879.954,-7.249,26.70,C
2026-01-01T00:13:57Z,837.0,1875.795,-8.318,23.64,A
2026-01-01T00:13:57Z,837.5,1871.862,-7.866,24.94,B
2026-01-01T00:13:58Z,838.0,1868.315,-7.095,26.15,C
2026-01-01T00:13:58Z,838.5,1863.858,-8.913,22.98,A
2026-01-01T00:13:59Z,839.0,1859.883,-7.950,24.56,B
2026-01-01T00:13:59Z,839.5,1856.212,-7.342,26.38,C
2026-01-01T00:14:00Z,840.0,1851.748,-8.927,23.60,A
2026-01-01T00:14:00Z,840.5,1847.611,-8.274,24.50,B
2026-01-01T00:14:01Z,841.0,1843.961,-7.301,25.98,C
2026-01-01T00:14:01Z,841.5,1839.620,-8.682,23.26,A
2026-01-01T00:14:02Z,842.0,1835.432,-8.376,24.47,B
2026-01-01T00:14:02Z,842.5,1831.821,-7.222,26.07,C
2026-01-01T00:14:03Z,843.0,1827.276,-9.089,22.97,A
2026-01-01T00:14:03Z,843.5,1823.031,-8.489,25.01,B
2026-01-01T00:14:04Z,844.0,1819.267,-7.528,26.00,C
2026-01-01T00:14:04Z,844.5,1814.624,-9.287,23.26,A
2026-01-01T00:14:05Z,845.0,1810.557,-8.134,25.20,B
2026-01-01T00:14:05Z,845.5,1806.935,-7.243,25.77,C
2026-01-01T00:14:06Z,846.0,1802.370,-9.131,23.23,A
2026-01-01T00:14:06Z,846.5,1798.208,-8.324,24.67,B
2026-01-01T00:14:07Z,847.0,1794.546,-7.322,26.34,C
2026-01-01T00:14:07Z,847.5,1789.925,-9.242,23.70,A
2026-01-01T00:14:08Z,848.0,1785.717,-8.417,24.25,B
2026-01-01T00:14:08Z,848.5,1781.929,-7.575,26.70,C
2026-01-01T00:14:09Z,849.0,1777.338,-9.183,22.94,A
2026-01-01T00:14:09Z,849.5,1773.190,-8.295,24.27,B
2026-01-01T00:14:10Z,850.0,1769.433,-7.513,25.87,C
2026-01-01T00:14:10Z,850.5,1764.864,-9.139,22.91,A
2026-01-01T00:14:11Z,851.0,1760.475,-8.778,24.48,B
2026-01-01T00:14:11Z,851.5,1756.582,-7.785,26.42,C
2026-01-01T00:14:12Z,852.0,1751.882,-9.401,22.80,A
2026-01-01T00:14:12Z,852.5,1747.701,-8.362,25.06,B
2026-01-01T00:14:13Z,853.0,1743.736,-7.930,25.76,C
2026-01-01T00:14:13Z,853.5,1738.973,-9.525,23.68,A
2026-01-01T00:14:14Z,854.0,1734.764,-8.418,24.39,B
2026-01-01T00:14:14Z,854.5,1730.718,-8.092,26.69,C
2026-01-01T00:14:15Z,855.0,1725.905,-9.626,23.41,A
2026-01-01T00:14:15Z,855.5,1721.660,-8.491,25.04,B
2026-01-01T00:14:16Z,856.0,1717.768,-7.784,26.32,C
2026-01-01T00:14:16Z,856.5,1713.068,-9.400,22.94,A
2026-01-01T00:14:17Z,857.0,1708.788,-8.560,24.42,B
2026-01-01T00:14:17Z,857.5,1704.666,-8.245,26.47,C
2026-01-01T00:14:18Z,858.0,1699.995,-9.341,23.46,A
2026-01-01T00:14:18Z,858.5,1695.606,-8.779,24.29,B
2026-01-01T00:14:19Z,859.0,1691.580,-8.052,25.88,C
2026-01-01T00:14:19Z,859.5,1686.750,-9.660,23.10,A
2026-01-01T00:14:20Z,860.0,1682.192,-9.116,24.74,B
2026-01-01T00:14:20Z,860.5,1678.222,-7.940,26.41,C
2026-01-01T00:14:21Z,861.0,1673.249,-9.945,23.63,A
2026-01-01T00:14:21Z,861.5,1668.907,-8.685,24.55,B
2026-01-01T00:14:22Z,862.0,1664.971,-7.871,25.88,C
2026-01-01T00:14:22Z,862.5,1660.056,-9.831,23.52,A
2026-01-01T00:14:23Z,863.0,1655.439,-9.233,24.58,B
2026-01-01T00:14:23Z,863.5,1651.194,-8.491,25.89,C
2026-01-01T00:14:24Z,864.0,1646.246,-9.896,23.51,A
2026-01-01T00:14:24Z,864.5,1641.773,-8.946,24.27,B
2026-01-01T00:14:25Z,865.0,1637.745,-8.055,26.43,C
2026-01-01T00:14:25Z,865.5,1632.765,-9.960,22.84,A
2026-01-01T00:14:26Z,866.0,1628.308,-8.914,25.11,B
2026-01-01T00:14:26Z,866.5,1624.091,-8.434,26.00,C
2026-01-01T00:14:27Z,867.0,1619.103,-9.976,23.63,A
2026-01-01T00:14:27Z,867.5,1614.426,-9.354,24.18,B
2026-01-01T00:14:28Z,868.0,1610.184,-8.485,26.12,C
2026-01-01T00:14:28Z,868.5,1605.372,-9.624,22.70,A
2026-01-01T00:14:29Z,869.0,1600.905,-8.933,24.68,B
2026-01-01T00:14:29Z,869.5,1596.863,-8.086,26.62,C
2026-01-01T00:14:30Z,870.0,1591.964,-9.797,22.90,A
2026-01-01T00:14:30Z,870.5,1587.520,-8.888,24.16,B
2026-01-01T00:14:31Z,871.0,1583.496,-8.049,26.06,C
2026-01-01T00:14:31Z,871.5,1578.453,-10.086,23.53,A
2026-01-01T00:14:32Z,872.0,1573.875,-9.155,24.53,B
2026-01-01T00:14:32Z,872.5,1569.636,-8.477,26.06,C
2026-01-01T00:14:33Z,873.0,1564.578,-10.117,23.16,A
2026-01-01T00:14:33Z,873.5,1559.974,-9.209,24.40,B
2026-01-01T00:14:34Z,874.0,1555.638,-8.672,25.79,C
2026-01-01T00:14:34Z,874.5,1550.733,-9.811,23.34,A
2026-01-01T00:14:35Z,875.0,1546.268,-8.929,24.28,B
2026-01-01T00:14:35Z,875.5,1542.203,-8.131,26.52,C
2026-01-01T00:14:36Z,876.0,1537.163,-10.080,23.58,A
2026-01-01T00:14:36Z,876.5,1532.712,-8.902,24.97,B
2026-01-01T00:14:37Z,877.0,1528.532,-8.360,26.50,C
2026-01-01T00:14:37Z,877.5,1523.430,-10.204,22.76,A
2026-01-01T00:14:38Z,878.0,1518.723,-9.415,24.82,B
2026-01-01T00:14:38Z,878.5,1514.661,-8.123,25.81,C
2026-01-01T00:14:39Z,879.0,1509.552,-10.218,23.50,A
2026-01-01T00:14:39Z,879.5,1505.066,-8.973,24.24,B
2026-01-01T00:14:40Z,880.0,1500.726,-8.680,25.89,C
2026-01-01T00:14:40Z,880.5,1495.658,-10.136,22.62,A
2026-01-01T00:14:41Z,881.0,1490.952,-9.411,24.94,B
2026-01-01T00:14:41Z,881.5,1486.623,-8.659,26.06,C
2026-01-01T00:14:42Z,882.0,1481.690,-9.866,23.32,A
2026-01-01T00:14:42Z,882.5,1477.036,-9.308,24.24,B
2026-01-01T00:14:43Z,883.0,1472.818,-8.436,25.96,C
2026-01-01T00:14:43Z,883.5,1467.808,-10.020,22.89,A
2026-01-01T00:14:44Z,884.0,1463.208,-9.200,25.07,B
2026-01-01T00:14:44Z,884.5,1458.870,-8.677,25.83,C
2026-01-01T00:14:45Z,885.0,1453.986,-9.768,23.09,A
2026-01-01T00:14:45Z,885.5,1449.484,-9.003,24.17,B
2026-01-01T00:14:46Z,886.0,1445.447,-8.075,25.59,C
2026-01-01T00:14:46Z,886.5,1440.551,-9.792,22.83,A
2026-01-01T00:14:47Z,887.0,1436.036,-9.031,24.89,B
2026-01-01T00:14:47Z,887.5,1431.930,-8.211,26.54,C
2026-01-01T00:14:48Z,888.0,1426.874,-10.112,23.43,A
2026-01-01T00:14:48Z,888.5,1422.340,-9.068,24.26,B
2026-01-01T00:14:49Z,889.0,1418.090,-8.501,25.67,C
2026-01-01T00:14:49Z,889.5,1413.249,-9.683,22.91,A
2026-01-01T00:14:50Z,890.0,1408.644,-9.208,24.20,B
2026-01-01T00:14:50Z,890.5,1404.581,-8.126,26.13,C
2026-01-01T00:14:51Z,891.0,1399.543,-10.077,23.36,A
2026-01-01T00:14:51Z,891.5,1395.009,-9.069,24.86,B
2026-01-01T00:14:52Z,892.0,1390.930,-8.157,26.00,C
2026-01-01T00:14:52Z,892.5,1385.951,-9.957,23.46,A
2026-01-01T00:14:53Z,893.0,1381.325,-9.252,24.16,B
2026-01-01T00:14:53Z,893.5,1377.307,-8.035,26.25,C
2026-01-01T00:14:54Z,894.0,1372.515,-9.584,23.17,A
2026-01-01T00:14:54Z,894.5,1368.151,-8.729,24.49,B
2026-01-01T00:14:55Z,895.0,1363.912,-8.478,26.22,C
2026-01-01T00:14:55Z,895.5,1358.935,-9.953,22.94,A
2026-01-01T00:14:56Z,896.0,1354.400,-9.071,24.37,B
2026-01-01T00:14:56Z,896.5,1350.316,-8.169,26.15,C
2026-01-01T00:14:57Z,897.0,1345.304,-10.023,23.44,A
2026-01-01T00:14:57Z,897.5,1340.782,-9.043,24.78,B
2026-01-01T00:14:58Z,898.0,1336.667,-8.230,25.66,C
2026-01-01T00:14:58Z,898.5,1331.754,-9.826,22.76,A
2026-01-01T00:14:59Z,899.0,1327.241,-9.026,24.70,B
2026-01-01T00:14:59Z,899.5,1323.248,-7.987,25.73,C
2026-01-01T00:15:00Z,900.0,1318.470,-9.555,23.15,A
2026-01-01T00:15:00Z,900.5,1313.938,-9.065,24.61,B
2026-01-01T00:15:01Z,901.0,1309.782,-8.312,26.19,C
2026-01-01T00:15:01Z,901.5,1304.897,-9.770,23.12,A
2026-01-01T00:15:02Z,902.0,1300.623,-8.550,24.73,B
2026-01-01T00:15:02Z,902.5,1296.643,-7.960,26.09,C
2026-01-01T00:15:03Z,903.0,1291.779,-9.728,22.99,A
2026-01-01T00:15:03Z,903.5,1287.266,-9.026,24.51,B
2026-01-01T00:15:04Z,904.0,1283.436,-7.659,26.02,C
2026-01-01T00:15:04Z,904.5,1278.748,-9.375,23.42,A
2026-01-01T00:15:05Z,905.0,1274.417,-8.662,24.14,B
2026-01-01T00:15:05Z,905.5,1270.623,-7.588,26.02,C
2026-01-01T00:15:06Z,906.0,1265.870,-9.505,22.57,A
2026-01-01T00:15:06Z,906.5,1261.616,-8.508,24.85,B
2026-01-01T00:15:07Z,907.0,1257.716,-7.802,25.69,C
2026-01-01T00:15:07Z,907.5,1253.077,-9.276,22.69,A
2026-01-01T00:15:08Z,908.0,1248.742,-8.670,24.24,B
2026-01-01T00:15:08Z,908.5,1244.872,-7.740,26.15,C
2026-01-01T00:15:09Z,909.0,1240.222,-9.299,22.66,A
2026-01-01T00:15:09Z,909.5,1235.887,-8.671,24.21,B
2026-01-01T00:15:10Z,910.0,1232.046,-7.683,26.45,C
2026-01-01T00:15:10Z,910.5,1227.460,-9.172,23.35,A
2026-01-01T00:15:11Z,911.0,1223.116,-8.688,24.01,B
2026-01-01T00:15:11Z,911.5,1219.320,-7.591,25.71,C
2026-01-01T00:15:12Z,912.0,1214.674,-9.294,23.21,A
2026-01-01T00:15:12Z,912.5,1210.367,-8.612,24.86,B
2026-01-01T00:15:13Z,913.0,1206.570,-7.596,26.07,C
2026-01-01T00:15:13Z,913.5,1201.873,-9.392,22.54,A
2026-01-01T00:15:14Z,914.0,1197.779,-8.188,24.01,B
2026-01-01T00:15:14Z,914.5,1194.087,-7.384,25.78,C
2026-01-01T00:15:15Z,915.0,1189.508,-9.159,23.43,A
2026-01-01T00:15:15Z,915.5,1185.510,-7.995,24.28,B
2026-01-01T00:15:16Z,916.0,1181.783,-7.454,25.76,C
2026-01-01T00:15:16Z,916.5,1177.191,-9.186,23.42,A
2026-01-01T00:15:17Z,917.0,1173.171,-8.039,24.68,B
2026-01-01T00:15:17Z,917.5,1169.498,-7.347,25.67,C
2026-01-01T00:15:18Z,918.0,1165.101,-8.794,22.70,A
2026-01-01T00:15:18Z,918.5,1161.203,-7.796,24.90,B
2026-01-01T00:15:19Z,919.0,1157.736,-6.933,25.67,C
2026-01-01T00:15:19Z,919.5,1153.283,-8.907,23.31,A
2026-01-01T00:15:20Z,920.0,1149.295,-7.975,24.51,B
2026-01-01T00:15:20Z,920.5,1145.797,-6.996,25.66,C
2026-01-01T00:15:21Z,921.0,1141.439,-8.716,22.53,A
2026-01-01T00:15:21Z,921.5,1137.367,-8.144,24.91,B
2026-01-01T00:15:22Z,922.0,1133.918,-6.898,26.06,C
2026-01-01T00:15:22Z,922.5,1129.530,-8.776,22.73,A
2026-01-01T00:15:23Z,923.0,1125.772,-7.515,24.93,B
2026-01-01T00:15:23Z,923.5,1122.348,-6.849,26.36,C
2026-01-01T00:15:24Z,924.0,1118.065,-8.565,23.28,A
2026-01-01T00:15:24Z,924.5,1114.299,-7.532,24.15,B
2026-01-01T00:15:25Z,925.0,1111.008,-6.583,25.44,C
2026-01-01T00:15:25Z,925.5,1106.737,-8.541,22.92,A
2026-01-01T00:15:26Z,926.0,1103.085,-7.305,24.28,B
2026-01-01T00:15:26Z,926.5,1099.601,-6.968,26.15,C
2026-01-01T00:15:27Z,927.0,1095.503,-8.197,22.54,A
2026-01-01T00:15:27Z,927.5,1091.828,-7.350,24.31,B
2026-01-01T00:15:28Z,928.0,1088.490,-6.676,26.36,C
2026-01-01T00:15:28Z,928.5,1084.493,-7.993,23.39,A
2026-01-01T00:15:29Z,929.0,1080.876,-7.235,24.30,B
